UPI,Province,Sector,Cell,Parcel
2/21/05/01/0109,2,21,05,0109
2/21/05/01/0110,2,21,05,0110
2/21/05/01/0111,2,21,05,0111
2/21/05/02/0201,2,21,05,0201
2/23/01/04/0403,2,23,01,0403
2/23/01/04/0404,2,23,01,0404
2/23/01/04/0405,2,23,01,0405
2/23/01/04/0406,2,23,01,0406
2/23/01/05/0501,2,23,01,0501
2/23/01/05/0502,2,23,01,0502
2/23/01/05/0503,2,23,01,0503
2/23/01/05/0504,2,23,01,0504
2/23/01/05/0505,2,23,01,0505
2/23/01/05/0506,2,23,01,0506
2/23/08/05/0504,2,23,08,0504
2/23/08/06/0601,2,23,08,0601
2/23/08/06/0602,2,23,08,0602
2/23/08/06/0603,2,23,08,0603
2/23/08/06/0604,2,23,08,0604
2/23/09/01/0101,2,23,09,0101
2/23/09/01/0102,2,23,09,0102
2/23/09/01/0103,2,23,09,0103
2/23/09/01/0104,2,23,09,0104
2/23/09/01/0105,2,23,09,0105
2/23/09/01/0106,2,23,09,0106
1/12/11/01/0103,1,12,11,0103
1/12/11/01/0104,1,12,11,0104
1/12/11/01/0105,1,12,11,0105
1/12/11/01/0106,1,12,11,0106
1/12/11/02/0201,1,12,11,0201
1/12/11/02/0202,1,12,11,0202
1/12/11/02/0203,1,12,11,0203
1/12/11/02/0204,1,12,11,0204
1/12/11/02/0205,1,12,11,0205
1/12/11/02/0206,1,12,11,0206
1/12/11/02/0207,1,12,11,0207
1/12/11/03/0301,1,12,11,0301
1/12/11/03/0302,1,12,11,0302
1/12/11/03/0303,1,12,11,0303
1/12/11/03/0304,1,12,11,0304
1/12/11/03/0305,1,12,11,0305
1/12/11/03/0306,1,12,11,0306
1/12/11/03/0307,1,12,11,0307
1/12/11/03/0308,1,12,11,0308
1/12/11/03/0309,1,12,11,0309
1/12/11/03/0310,1,12,11,0310
1/12/11/03/0311,1,12,11,0311
1/12/11/04/0401,1,12,11,0401
1/12/11/04/0402,1,12,11,0402
1/12/11/04/0403,1,12,11,0403
1/12/11/04/0404,1,12,11,0404
1/12/11/04/0405,1,12,11,0405
1/12/11/04/0406,1,12,11,0406
1/12/11/05/0501,1,12,11,0501
1/12/11/05/0502,1,12,11,0502
1/12/11/05/0503,1,12,11,0503
1/12/11/05/0504,1,12,11,0504
1/12/11/05/0505,1,12,11,0505
1/12/11/05/0506,1,12,11,0506
1/12/11/05/0507,1,12,11,0507
1/12/11/06/0601,1,12,11,0601
1/12/11/06/0602,1,12,11,0602
1/12/11/06/0603,1,12,11,0603
1/12/11/06/0604,1,12,11,0604
1/12/11/06/0605,1,12,11,0605
1/12/11/06/0606,1,12,11,0606
1/12/12/01/0101,1,12,12,0101
1/12/12/01/0102,1,12,12,0102
1/12/12/01/0103,1,12,12,0103
1/12/12/01/0104,1,12,12,0104
1/12/12/01/0105,1,12,12,0105
1/12/12/01/0106,1,12,12,0106
1/12/12/02/0201,1,12,12,0201
1/12/12/02/0202,1,12,12,0202
1/12/12/02/0203,1,12,12,0203
1/12/12/02/0204,1,12,12,0204
1/12/12/02/0205,1,12,12,0205
1/12/12/02/0206,1,12,12,0206
1/12/12/03/0301,1,12,12,0301
1/12/12/03/0302,1,12,12,0302
1/12/12/03/0303,1,12,12,0303
1/12/12/03/0304,1,12,12,0304
1/12/12/03/0305,1,12,12,0305
1/12/12/03/0306,1,12,12,0306
1/12/12/03/0307,1,12,12,0307
1/12/12/04/0401,1,12,12,0401
1/12/12/04/0402,1,12,12,0402
1/12/12/04/0403,1,12,12,0403
1/12/12/04/0404,1,12,12,0404
1/12/12/04/0405,1,12,12,0405
1/12/12/04/0406,1,12,12,0406
1/12/12/04/0407,1,12,12,0407
1/12/12/05/0501,1,12,12,0501
1/12/12/05/0502,1,12,12,0502
1/12/12/05/0503,1,12,12,0503
1/12/12/05/0504,1,12,12,0504
1/12/12/05/0505,1,12,12,0505
1/12/12/06/0601,1,12,12,0601
1/12/12/06/0602,1,12,12,0602
1/12/12/06/0603,1,12,12,0603
1/12/12/06/0604,1,12,12,0604
1/12/12/06/0605,1,12,12,0605
1/12/12/06/0606,1,12,12,0606
1/12/12/07/0701,1,12,12,0701
1/12/12/07/0702,1,12,12,0702
1/12/12/07/0703,1,12,12,0703
1/12/12/07/0704,1,12,12,0704
1/12/12/07/0705,1,12,12,0705
1/12/12/07/0706,1,12,12,0706
1/12/12/07/0707,1,12,12,0707
1/12/12/07/0708,1,12,12,0708
1/12/13/01/0101,1,12,13,0101
1/12/13/01/0102,1,12,13,0102
1/12/13/01/0103,1,12,13,0103
1/12/13/01/0104,1,12,13,0104
1/12/13/01/0105,1,12,13,0105
1/12/13/01/0106,1,12,13,0106
1/12/13/01/0107,1,12,13,0107
1/12/13/02/0201,1,12,13,0201
1/12/13/02/0202,1,12,13,0202
1/12/13/02/0203,1,12,13,0203
1/12/13/02/0204,1,12,13,0204
1/12/13/02/0205,1,12,13,0205
1/12/13/02/0206,1,12,13,0206
1/12/13/02/0207,1,12,13,0207
1/12/13/03/0301,1,12,13,0301
1/12/13/03/0302,1,12,13,0302
1/12/13/03/0303,1,12,13,0303
1/12/13/03/0304,1,12,13,0304
1/12/13/03/0305,1,12,13,0305
1/12/13/03/0306,1,12,13,0306
1/12/13/03/0307,1,12,13,0307
1/12/13/04/0401,1,12,13,0401
1/12/13/04/0402,1,12,13,0402
1/12/13/04/0403,1,12,13,0403
1/12/13/04/0404,1,12,13,0404
1/12/13/04/0405,1,12,13,0405
1/12/14/01/0101,1,12,14,0101
1/12/14/01/0102,1,12,14,0102
1/12/14/01/0103,1,12,14,0103
1/12/14/01/0104,1,12,14,0104
1/12/14/02/0201,1,12,14,0201
1/12/14/02/0202,1,12,14,0202
1/12/14/02/0203,1,12,14,0203
1/12/14/02/0204,1,12,14,0204
1/12/14/02/0205,1,12,14,0205
1/12/14/03/0301,1,12,14,0301
1/12/14/03/0302,1,12,14,0302
1/12/14/03/0303,1,12,14,0303
1/12/14/03/0304,1,12,14,0304
1/12/14/03/0305,1,12,14,0305
1/12/14/03/0306,1,12,14,0306
1/12/14/04/0401,1,12,14,0401
1/12/14/04/0402,1,12,14,0402
1/12/14/04/0403,1,12,14,0403
1/12/14/04/0404,1,12,14,0404
1/12/14/04/0405,1,12,14,0405
1/12/14/04/0406,1,12,14,0406
1/12/14/04/0407,1,12,14,0407
1/12/14/05/0501,1,12,14,0501
1/12/14/05/0502,1,12,14,0502
1/12/14/05/0503,1,12,14,0503
1/12/14/05/0504,1,12,14,0504
1/12/14/06/0601,1,12,14,0601
1/12/14/06/0602,1,12,14,0602
1/12/14/06/0603,1,12,14,0603
1/12/14/06/0604,1,12,14,0604
1/12/14/06/0605,1,12,14,0605
1/12/14/06/0606,1,12,14,0606
1/12/14/07/0701,1,12,14,0701
1/12/14/07/0702,1,12,14,0702
1/12/14/07/0703,1,12,14,0703
1/12/14/07/0704,1,12,14,0704
1/12/14/07/0705,1,12,14,0705
1/12/14/07/0706,1,12,14,0706
1/12/14/07/0707,1,12,14,0707
1/12/14/08/0801,1,12,14,0801
1/12/14/08/0802,1,12,14,0802
1/12/15/02/0204,1,12,15,0204
1/12/15/02/0205,1,12,15,0205
1/12/15/03/0301,1,12,15,0301
1/12/15/03/0302,1,12,15,0302
1/12/15/03/0303,1,12,15,0303
1/12/15/04/0401,1,12,15,0401
1/12/15/04/0402,1,12,15,0402
1/12/15/04/0403,1,12,15,0403
1/12/15/04/0404,1,12,15,0404
1/12/15/04/0405,1,12,15,0405
1/12/15/05/0501,1,12,15,0501
1/12/15/05/0502,1,12,15,0502
1/12/15/05/0503,1,12,15,0503
1/12/15/06/0601,1,12,15,0601
1/12/15/06/0602,1,12,15,0602
1/12/15/06/0603,1,12,15,0603
1/12/15/06/0604,1,12,15,0604
1/12/15/06/0605,1,12,15,0605
1/13/01/01/0101,1,13,01,0101
1/13/01/01/0102,1,13,01,0102
1/13/01/01/0103,1,13,01,0103
1/13/01/01/0104,1,13,01,0104
1/13/01/01/0105,1,13,01,0105
1/13/01/01/0106,1,13,01,0106
1/13/01/02/0201,1,13,01,0201
1/13/01/02/0202,1,13,01,0202
1/13/01/02/0203,1,13,01,0203
1/13/01/02/0204,1,13,01,0204
1/13/01/02/0205,1,13,01,0205
1/13/01/02/0206,1,13,01,0206
1/13/01/02/0207,1,13,01,0207
1/13/01/03/0301,1,13,01,0301
1/13/01/03/0302,1,13,01,0302
1/13/01/03/0303,1,13,01,0303
1/13/01/03/0304,1,13,01,0304
1/13/01/03/0305,1,13,01,0305
1/13/01/03/0306,1,13,01,0306
1/13/01/03/0307,1,13,01,0307
1/13/01/03/0308,1,13,01,0308
1/13/01/04/0401,1,13,01,0401
1/13/01/04/0402,1,13,01,0402
1/13/01/04/0403,1,13,01,0403
1/13/01/04/0404,1,13,01,0404
1/13/01/04/0405,1,13,01,0405
1/13/01/04/0406,1,13,01,0406
1/13/01/04/0407,1,13,01,0407
1/13/01/04/0408,1,13,01,0408
1/13/01/05/0501,1,13,01,0501
1/13/01/05/0502,1,13,01,0502
1/13/01/05/0503,1,13,01,0503
1/13/01/05/0504,1,13,01,0504
1/13/01/05/0505,1,13,01,0505
1/13/01/05/0506,1,13,01,0506
1/13/01/06/0601,1,13,01,0601
1/13/01/06/0602,1,13,01,0602
1/13/01/06/0603,1,13,01,0603
1/13/01/06/0604,1,13,01,0604
1/13/01/06/0605,1,13,01,0605
1/13/01/06/0606,1,13,01,0606
1/13/02/01/0101,1,13,02,0101
1/13/02/01/0102,1,13,02,0102
1/13/02/01/0103,1,13,02,0103
1/13/02/01/0104,1,13,02,0104
1/13/02/01/0105,1,13,02,0105
1/13/02/01/0106,1,13,02,0106
1/13/02/02/0201,1,13,02,0201
1/13/02/02/0202,1,13,02,0202
1/13/02/02/0203,1,13,02,0203
1/13/02/02/0204,1,13,02,0204
1/13/02/02/0205,1,13,02,0205
1/13/02/02/0206,1,13,02,0206
1/13/02/02/0207,1,13,02,0207
1/13/02/02/0208,1,13,02,0208
1/13/02/02/0209,1,13,02,0209
1/13/02/02/0210,1,13,02,0210
1/13/02/03/0301,1,13,02,0301
1/13/02/03/0302,1,13,02,0302
1/13/02/03/0303,1,13,02,0303
1/13/02/03/0304,1,13,02,0304
1/13/02/03/0305,1,13,02,0305
1/13/02/03/0306,1,13,02,0306
1/13/02/03/0307,1,13,02,0307
1/13/02/03/0308,1,13,02,0308
1/13/02/03/0309,1,13,02,0309
1/13/02/03/0310,1,13,02,0310
1/13/02/03/0311,1,13,02,0311
1/13/02/03/0312,1,13,02,0312
1/13/02/03/0313,1,13,02,0313
1/13/02/04/0401,1,13,02,0401
1/13/02/04/0402,1,13,02,0402
1/13/02/04/0403,1,13,02,0403
1/13/02/04/0404,1,13,02,0404
1/13/03/01/0101,1,13,03,0101
1/13/03/01/0102,1,13,03,0102
1/13/03/01/0103,1,13,03,0103
1/13/03/01/0104,1,13,03,0104
1/13/03/01/0105,1,13,03,0105
1/13/03/01/0106,1,13,03,0106
1/13/03/02/0201,1,13,03,0201
1/13/03/02/0202,1,13,03,0202
1/13/03/02/0203,1,13,03,0203
1/13/03/02/0204,1,13,03,0204
1/13/03/02/0205,1,13,03,0205
1/13/03/02/0206,1,13,03,0206
1/13/03/03/0301,1,13,03,0301
1/13/03/03/0302,1,13,03,0302
1/13/03/03/0303,1,13,03,0303
1/13/03/03/0304,1,13,03,0304
1/13/03/03/0305,1,13,03,0305
1/13/03/03/0306,1,13,03,0306
1/13/03/03/0307,1,13,03,0307
1/13/04/01/0101,1,13,04,0101
1/13/04/01/0102,1,13,04,0102
1/13/04/01/0103,1,13,04,0103
1/13/04/01/0104,1,13,04,0104
1/13/04/01/0105,1,13,04,0105
1/13/04/02/0201,1,13,04,0201
1/13/04/02/0202,1,13,04,0202
1/13/04/02/0203,1,13,04,0203
1/13/04/02/0204,1,13,04,0204
1/13/04/03/0301,1,13,04,0301
1/13/04/03/0302,1,13,04,0302
1/13/04/03/0303,1,13,04,0303
1/13/04/03/0304,1,13,04,0304
1/13/04/03/0305,1,13,04,0305
1/13/04/03/0306,1,13,04,0306
1/13/05/01/0110,1,13,05,0110
1/13/05/01/0111,1,13,05,0111
1/13/05/02/0201,1,13,05,0201
1/13/05/02/0202,1,13,05,0202
1/13/05/02/0203,1,13,05,0203
1/13/05/02/0204,1,13,05,0204
1/13/05/02/0205,1,13,05,0205
1/13/05/02/0206,1,13,05,0206
1/13/05/02/0207,1,13,05,0207
1/13/05/02/0208,1,13,05,0208
1/13/05/02/0209,1,13,05,0209
1/13/05/02/0210,1,13,05,0210
1/13/05/02/0211,1,13,05,0211
1/13/05/02/0212,1,13,05,0212
1/13/05/02/0213,1,13,05,0213
1/13/05/03/0301,1,13,05,0301
1/13/05/03/0302,1,13,05,0302
1/13/05/03/0303,1,13,05,0303
1/13/05/03/0304,1,13,05,0304
1/13/05/03/0305,1,13,05,0305
1/13/05/03/0306,1,13,05,0306
1/13/05/03/0307,1,13,05,0307
1/13/05/03/0308,1,13,05,0308
1/13/05/03/0309,1,13,05,0309
1/13/05/03/0310,1,13,05,0310
1/13/05/04/0401,1,13,05,0401
1/13/05/04/0402,1,13,05,0402
1/13/06/01/0101,1,13,06,0101
1/13/06/01/0102,1,13,06,0102
1/13/06/01/0103,1,13,06,0103
1/13/06/01/0104,1,13,06,0104
1/13/06/02/0201,1,13,06,0201
1/13/06/02/0202,1,13,06,0202
1/13/06/02/0203,1,13,06,0203
1/13/06/02/0204,1,13,06,0204
1/13/06/02/0205,1,13,06,0205
1/13/06/02/0206,1,13,06,0206
1/13/06/03/0301,1,13,06,0301
1/13/06/03/0302,1,13,06,0302
1/13/06/03/0303,1,13,06,0303
1/13/06/03/0304,1,13,06,0304
1/13/06/03/0305,1,13,06,0305
1/13/06/03/0306,1,13,06,0306
1/13/06/04/0401,1,13,06,0401
1/13/06/04/0402,1,13,06,0402
1/13/06/04/0403,1,13,06,0403
1/13/06/04/0404,1,13,06,0404
1/13/06/04/0405,1,13,06,0405
1/13/07/01/0101,1,13,07,0101
1/13/07/01/0102,1,13,07,0102
1/13/07/01/0103,1,13,07,0103
1/13/07/01/0104,1,13,07,0104
1/13/07/01/0105,1,13,07,0105
1/13/07/01/0106,1,13,07,0106
1/13/07/01/0107,1,13,07,0107
1/13/07/01/0108,1,13,07,0108
1/13/07/02/0201,1,13,07,0201
1/13/07/02/0202,1,13,07,0202
1/13/07/02/0203,1,13,07,0203
1/13/07/02/0204,1,13,07,0204
1/13/07/02/0205,1,13,07,0205
1/13/07/02/0206,1,13,07,0206
1/13/07/02/0207,1,13,07,0207
1/13/07/02/0208,1,13,07,0208
1/13/07/03/0301,1,13,07,0301
1/13/07/03/0302,1,13,07,0302
1/13/07/03/0303,1,13,07,0303
1/13/07/03/0304,1,13,07,0304
1/13/07/03/0305,1,13,07,0305
1/13/07/03/0306,1,13,07,0306
1/13/07/03/0307,1,13,07,0307
1/13/07/03/0308,1,13,07,0308
1/13/07/03/0309,1,13,07,0309
1/13/07/04/0401,1,13,07,0401
1/13/07/04/0402,1,13,07,0402
1/13/07/04/0403,1,13,07,0403
1/13/07/04/0404,1,13,07,0404
1/13/07/04/0405,1,13,07,0405
1/13/07/04/0406,1,13,07,0406
1/13/07/05/0501,1,13,07,0501
1/13/07/05/0502,1,13,07,0502
1/13/07/05/0503,1,13,07,0503
1/13/07/05/0504,1,13,07,0504
1/13/07/05/0505,1,13,07,0505
1/13/07/05/0506,1,13,07,0506
1/13/07/05/0507,1,13,07,0507
1/13/08/01/0101,1,13,08,0101
1/13/08/01/0102,1,13,08,0102
1/13/08/01/0103,1,13,08,0103
1/13/08/01/0104,1,13,08,0104
1/13/08/01/0105,1,13,08,0105
1/13/08/01/0106,1,13,08,0106
1/13/08/02/0201,1,13,08,0201
1/13/08/02/0202,1,13,08,0202
1/13/08/02/0203,1,13,08,0203
1/13/08/02/0204,1,13,08,0204
1/13/08/02/0205,1,13,08,0205
1/13/08/02/0206,1,13,08,0206
1/13/08/02/0207,1,13,08,0207
1/13/08/02/0208,1,13,08,0208
1/13/08/02/0209,1,13,08,0209
1/13/08/03/0301,1,13,08,0301
1/13/08/03/0302,1,13,08,0302
1/13/08/03/0303,1,13,08,0303
1/13/08/03/0304,1,13,08,0304
1/13/08/03/0305,1,13,08,0305
1/13/08/03/0306,1,13,08,0306
1/13/08/03/0307,1,13,08,0307
1/13/08/03/0308,1,13,08,0308
1/13/08/03/0309,1,13,08,0309
1/13/08/03/0310,1,13,08,0310
1/13/08/03/0311,1,13,08,0311
1/13/08/04/0401,1,13,08,0401
1/13/08/04/0402,1,13,08,0402
1/13/08/04/0403,1,13,08,0403
1/13/08/04/0404,1,13,08,0404
1/13/08/04/0405,1,13,08,0405
1/13/08/04/0406,1,13,08,0406
1/13/08/04/0407,1,13,08,0407
1/13/08/05/0501,1,13,08,0501
1/13/08/05/0502,1,13,08,0502
1/13/08/05/0503,1,13,08,0503
1/13/08/05/0504,1,13,08,0504
1/13/08/05/0505,1,13,08,0505
1/13/08/05/0506,1,13,08,0506
1/13/08/06/0601,1,13,08,0601
1/13/08/06/0602,1,13,08,0602
1/13/08/06/0603,1,13,08,0603
1/13/08/06/0604,1,13,08,0604
1/13/08/06/0605,1,13,08,0605
1/13/08/06/0606,1,13,08,0606
1/13/08/06/0607,1,13,08,0607
1/13/09/01/0101,1,13,09,0101
1/13/09/01/0102,1,13,09,0102
1/13/09/01/0103,1,13,09,0103
1/13/09/01/0104,1,13,09,0104
1/13/09/01/0105,1,13,09,0105
1/13/09/01/0106,1,13,09,0106
1/13/09/01/0107,1,13,09,0107
1/13/09/01/0108,1,13,09,0108
1/13/09/02/0201,1,13,09,0201
1/13/09/02/0202,1,13,09,0202
1/13/09/02/0203,1,13,09,0203
1/13/09/02/0204,1,13,09,0204
1/13/09/02/0205,1,13,09,0205
1/13/09/02/0206,1,13,09,0206
1/13/09/02/0207,1,13,09,0207
1/13/09/02/0208,1,13,09,0208
1/13/09/02/0209,1,13,09,0209
1/13/09/02/0210,1,13,09,0210
1/13/09/02/0211,1,13,09,0211
1/13/09/02/0212,1,13,09,0212
1/13/09/02/0213,1,13,09,0213
1/13/09/02/0214,1,13,09,0214
1/13/09/02/0215,1,13,09,0215
1/13/09/03/0301,1,13,09,0301
1/13/09/03/0302,1,13,09,0302
1/13/09/03/0303,1,13,09,0303
1/13/09/03/0304,1,13,09,0304
1/13/09/03/0305,1,13,09,0305
1/13/09/03/0306,1,13,09,0306
1/13/09/03/0307,1,13,09,0307
1/13/09/03/0308,1,13,09,0308
1/13/09/03/0309,1,13,09,0309
1/13/09/03/0310,1,13,09,0310
1/13/09/03/0311,1,13,09,0311
1/13/09/03/0312,1,13,09,0312
1/13/09/03/0313,1,13,09,0313
1/13/09/03/0314,1,13,09,0314
1/13/09/03/0315,1,13,09,0315
1/13/09/03/0316,1,13,09,0316
1/13/09/03/0317,1,13,09,0317
1/13/09/03/0318,1,13,09,0318
1/13/10/01/0101,1,13,10,0101
1/13/10/01/0102,1,13,10,0102
1/13/10/01/0103,1,13,10,0103
1/13/10/01/0104,1,13,10,0104
1/13/10/01/0105,1,13,10,0105
1/13/10/01/0106,1,13,10,0106
1/13/10/01/0107,1,13,10,0107
1/13/10/01/0108,1,13,10,0108
1/13/10/01/0109,1,13,10,0109
1/13/10/02/0201,1,13,10,0201
1/13/10/02/0202,1,13,10,0202
1/13/10/02/0203,1,13,10,0203
1/13/10/02/0204,1,13,10,0204
1/13/10/02/0205,1,13,10,0205
1/13/10/02/0206,1,13,10,0206
1/13/10/02/0207,1,13,10,0207
1/13/10/02/0208,1,13,10,0208
1/13/10/03/0301,1,13,10,0301
1/13/10/03/0302,1,13,10,0302
1/13/10/03/0303,1,13,10,0303
1/13/10/03/0304,1,13,10,0304
1/13/10/03/0305,1,13,10,0305
1/13/10/03/0306,1,13,10,0306
1/13/10/03/0307,1,13,10,0307
1/13/10/03/0308,1,13,10,0308
1/13/10/03/0309,1,13,10,0309
1/13/10/03/0310,1,13,10,0310
1/13/10/03/0311,1,13,10,0311
2/21/01/01/0101,2,21,01,0101
2/21/01/01/0102,2,21,01,0102
2/21/01/01/0103,2,21,01,0103
2/21/01/01/0104,2,21,01,0104
2/21/01/01/0105,2,21,01,0105
2/21/01/01/0106,2,21,01,0106
2/21/01/01/0107,2,21,01,0107
2/21/01/01/0108,2,21,01,0108
2/21/01/01/0109,2,21,01,0109
2/21/01/02/0201,2,21,01,0201
2/21/01/02/0202,2,21,01,0202
2/21/01/02/0203,2,21,01,0203
2/21/01/02/0204,2,21,01,0204
2/21/01/02/0205,2,21,01,0205
2/21/01/02/0206,2,21,01,0206
2/21/01/02/0207,2,21,01,0207
2/21/01/02/0208,2,21,01,0208
2/21/01/02/0209,2,21,01,0209
2/21/01/02/0210,2,21,01,0210
2/21/01/02/0211,2,21,01,0211
2/21/01/02/0212,2,21,01,0212
2/21/01/02/0213,2,21,01,0213
2/21/01/02/0214,2,21,01,0214
2/21/01/02/0215,2,21,01,0215
2/21/01/03/0301,2,21,01,0301
2/21/01/03/0302,2,21,01,0302
2/21/01/03/0303,2,21,01,0303
2/21/01/03/0304,2,21,01,0304
2/21/01/03/0305,2,21,01,0305
2/21/01/03/0306,2,21,01,0306
2/21/01/03/0307,2,21,01,0307
2/21/01/03/0308,2,21,01,0308
2/21/01/04/0401,2,21,01,0401
2/21/01/04/0402,2,21,01,0402
2/21/01/04/0403,2,21,01,0403
2/21/01/04/0404,2,21,01,0404
2/21/01/04/0405,2,21,01,0405
2/21/01/04/0406,2,21,01,0406
2/21/01/04/0407,2,21,01,0407
2/21/01/04/0408,2,21,01,0408
2/21/01/04/0409,2,21,01,0409
2/21/01/04/0410,2,21,01,0410
2/21/01/04/0411,2,21,01,0411
2/21/01/04/0412,2,21,01,0412
2/21/01/04/0413,2,21,01,0413
2/21/01/04/0414,2,21,01,0414
2/21/01/05/0501,2,21,01,0501
2/21/01/05/0502,2,21,01,0502
2/21/01/05/0503,2,21,01,0503
2/21/01/05/0504,2,21,01,0504
2/21/01/05/0505,2,21,01,0505
2/21/01/05/0506,2,21,01,0506
2/21/01/05/0507,2,21,01,0507
2/21/01/05/0508,2,21,01,0508
2/21/01/05/0509,2,21,01,0509
2/21/01/05/0510,2,21,01,0510
2/21/01/05/0511,2,21,01,0511
2/21/01/05/0512,2,21,01,0512
2/21/02/01/0101,2,21,02,0101
2/21/02/01/0102,2,21,02,0102
2/21/02/01/0103,2,21,02,0103
2/21/02/01/0104,2,21,02,0104
2/21/02/01/0105,2,21,02,0105
2/21/02/01/0106,2,21,02,0106
2/21/02/01/0107,2,21,02,0107
2/21/02/01/0108,2,21,02,0108
2/21/02/01/0109,2,21,02,0109
2/21/02/02/0201,2,21,02,0201
2/21/02/02/0202,2,21,02,0202
2/21/02/02/0203,2,21,02,0203
2/21/02/02/0204,2,21,02,0204
2/21/02/02/0205,2,21,02,0205
2/21/02/02/0206,2,21,02,0206
2/21/02/02/0207,2,21,02,0207
2/21/02/03/0301,2,21,02,0301
2/21/02/03/0302,2,21,02,0302
2/21/02/03/0303,2,21,02,0303
2/21/02/03/0304,2,21,02,0304
2/21/02/03/0305,2,21,02,0305
2/21/02/03/0306,2,21,02,0306
2/21/02/03/0307,2,21,02,0307
2/21/02/03/0308,2,21,02,0308
2/21/02/04/0401,2,21,02,0401
2/21/02/04/0402,2,21,02,0402
2/21/02/04/0403,2,21,02,0403
2/21/02/04/0404,2,21,02,0404
2/21/02/04/0405,2,21,02,0405
2/21/02/05/0501,2,21,02,0501
2/21/02/05/0502,2,21,02,0502
2/21/02/05/0503,2,21,02,0503
2/21/02/05/0504,2,21,02,0504
2/21/02/05/0505,2,21,02,0505
2/21/02/05/0506,2,21,02,0506
2/21/02/06/0601,2,21,02,0601
2/21/02/06/0602,2,21,02,0602
2/21/02/06/0603,2,21,02,0603
2/21/02/06/0604,2,21,02,0604
2/21/02/06/0605,2,21,02,0605
2/21/02/06/0606,2,21,02,0606
2/21/03/01/0101,2,21,03,0101
2/21/03/01/0102,2,21,03,0102
2/21/03/01/0103,2,21,03,0103
2/21/03/01/0104,2,21,03,0104
2/21/03/01/0105,2,21,03,0105
2/21/03/01/0106,2,21,03,0106
2/21/03/01/0107,2,21,03,0107
2/21/03/01/0108,2,21,03,0108
2/21/03/01/0109,2,21,03,0109
2/21/03/02/0201,2,21,03,0201
2/21/03/02/0202,2,21,03,0202
2/21/03/02/0203,2,21,03,0203
2/21/03/02/0204,2,21,03,0204
2/21/03/02/0205,2,21,03,0205
2/21/03/02/0206,2,21,03,0206
2/21/03/02/0207,2,21,03,0207
2/21/03/04/0402,2,21,03,0402
2/21/03/04/0403,2,21,03,0403
2/21/03/04/0404,2,21,03,0404
2/21/03/04/0405,2,21,03,0405
2/21/03/04/0406,2,21,03,0406
2/21/03/04/0407,2,21,03,0407
2/21/03/04/0408,2,21,03,0408
2/21/03/05/0501,2,21,03,0501
2/21/03/05/0502,2,21,03,0502
2/21/03/05/0503,2,21,03,0503
2/21/03/05/0504,2,21,03,0504
2/21/03/05/0505,2,21,03,0505
2/21/03/05/0506,2,21,03,0506
2/21/03/05/0507,2,21,03,0507
2/21/03/05/0508,2,21,03,0508
2/21/03/05/0509,2,21,03,0509
2/21/03/05/0510,2,21,03,0510
2/21/04/01/0101,2,21,04,0101
2/21/04/01/0102,2,21,04,0102
2/21/04/01/0103,2,21,04,0103
2/21/04/01/0104,2,21,04,0104
2/21/04/01/0105,2,21,04,0105
2/21/04/01/0106,2,21,04,0106
2/21/04/01/0107,2,21,04,0107
2/21/04/01/0108,2,21,04,0108
2/21/04/02/0201,2,21,04,0201
2/21/04/02/0202,2,21,04,0202
2/21/04/02/0203,2,21,04,0203
2/21/04/02/0204,2,21,04,0204
2/21/04/02/0205,2,21,04,0205
2/21/04/02/0206,2,21,04,0206
2/21/04/02/0207,2,21,04,0207
2/21/04/02/0208,2,21,04,0208
2/21/04/03/0301,2,21,04,0301
2/21/04/03/0302,2,21,04,0302
2/21/04/03/0303,2,21,04,0303
2/21/04/03/0304,2,21,04,0304
2/21/04/03/0305,2,21,04,0305
2/21/04/03/0306,2,21,04,0306
2/21/04/04/0401,2,21,04,0401
2/21/04/04/0402,2,21,04,0402
2/21/04/04/0403,2,21,04,0403
2/21/04/04/0404,2,21,04,0404
2/21/04/04/0405,2,21,04,0405
2/21/04/04/0406,2,21,04,0406
2/21/04/04/0407,2,21,04,0407
2/21/04/04/0408,2,21,04,0408
2/21/04/04/0409,2,21,04,0409
2/21/04/04/0410,2,21,04,0410
2/21/05/01/0101,2,21,05,0101
2/21/05/01/0102,2,21,05,0102
2/21/05/02/0202,2,21,05,0202
2/21/05/02/0203,2,21,05,0203
2/21/05/02/0204,2,21,05,0204
2/21/05/02/0205,2,21,05,0205
2/21/05/02/0206,2,21,05,0206
2/21/05/02/0207,2,21,05,0207
2/21/05/02/0208,2,21,05,0208
2/21/05/03/0301,2,21,05,0301
2/21/05/03/0302,2,21,05,0302
2/21/05/03/0303,2,21,05,0303
2/21/05/03/0304,2,21,05,0304
2/21/05/03/0305,2,21,05,0305
2/21/05/03/0306,2,21,05,0306
2/21/05/03/0307,2,21,05,0307
2/21/05/03/0308,2,21,05,0308
2/21/05/03/0309,2,21,05,0309
2/21/05/03/0310,2,21,05,0310
2/21/05/03/0311,2,21,05,0311
2/21/05/04/0401,2,21,05,0401
2/21/05/04/0402,2,21,05,0402
2/21/05/04/0403,2,21,05,0403
2/21/05/04/0404,2,21,05,0404
2/21/05/04/0405,2,21,05,0405
2/21/05/04/0406,2,21,05,0406
2/21/05/04/0407,2,21,05,0407
2/21/05/04/0408,2,21,05,0408
2/21/05/04/0409,2,21,05,0409
2/21/05/04/0410,2,21,05,0410
